"prompt_id","prompt_semantic_id","function_id","priority","model","language_code","content","chat","author","author_link"
"321","20230321_babzpenprj","software_architecture_consultation","0","chatGPT","chn","如何为{language}项目设计合适的软件架构？","-","whm","-"
"322","20230321_qiayumiwgl","software_architecture_consultation","0","chatGPT","chn","在{language}项目中，哪些软件架构模式适用于{application_type}应用程序？","-","whm","-"
"323","20230321_pxlcdugqav","software_architecture_consultation","0","chatGPT","chn","如何评估{language}项目中的软件架构需求？","-","whm","-"
"324","20230321_gtorwibrvk","software_architecture_consultation","0","chatGPT","chn","关于{language}的{architecture_pattern}架构模式，有哪些优势和劣势？","-","whm","-"
"325","20230321_ytcamcdcfs","software_architecture_consultation","0","chatGPT","chn","在{language}项目中，如何优化现有的软件架构？","-","whm","-"
"326","20230321_bgfenuzaod","software_architecture_consultation","0","chatGPT","chn","关于{language}的{architecture_pattern}架构模式，有哪些最佳实践？","-","whm","-"
"327","20230321_tjfqkrarng","software_architecture_consultation","0","chatGPT","chn","如何在{language}项目中实施软件架构设计流程？","-","whm","-"
"328","20230321_kizuwxdsil","software_architecture_consultation","0","chatGPT","chn","在{language}项目中，如何确保软件架构的可维护性和可扩展性？","-","whm","-"
"329","20230321_xgfdoevxeu","code_review_suggestions","0","chatGPT","chn","在{language}项目中，如何进行有效的代码审查？","-","whm","-"
"330","20230321_didcttvofd","code_review_suggestions","0","chatGPT","chn","关于{language}代码审查，有哪些最佳实践？","-","whm","-"
"331","20230321_cndhejacol","code_review_suggestions","0","chatGPT","chn","在{language}项目中，如何识别潜在的代码问题？","-","whm","-"
"332","20230321_yhvusjsopw","code_review_suggestions","0","chatGPT","chn","如何在{language}项目中提高代码审查的效率？","-","whm","-"
"333","20230321_shudqvziev","code_review_suggestions","0","chatGPT","chn","在{language}代码审查中，如何处理性能和安全问题？","-","whm","-"
"334","20230321_kiubahwehc","code_review_suggestions","0","chatGPT","chn","如何在{language}项目中提高代码审查的质量？","-","whm","-"
"335","20230321_xnlykrtxvj","code_review_suggestions","0","chatGPT","chn","关于{language}的代码审查，有哪些工具可以使用？","-","whm","-"
"336","20230321_pjodlcgjhu","code_review_suggestions","0","chatGPT","chn","在{language}项目中，如何优化代码审查流程？","-","whm","-"
"337","20230321_ayzqkkkqyy","movie_recommendations","0","chatGPT","chn","我喜欢科幻电影，你能推荐一些好看的科幻电影吗？","-","whm","-"
"338","20230321_efccdporoy","movie_recommendations","0","chatGPT","chn","我想看一部浪漫喜剧电影，有什么推荐吗？","-","whm","-"
"339","20230321_mehkihedwa","movie_recommendations","0","chatGPT","chn","我想重温一下经典老电影，能给我推荐一些吗？","-","whm","-"
"340","20230321_ayrbmlmpdh","movie_recommendations","0","chatGPT","chn","最近有什么好看的惊悚电影吗？","-","whm","-"
"341","20230321_erabrndhsm","movie_recommendations","0","chatGPT","chn","我喜欢奥斯卡获奖电影，你能推荐一些吗？","-","whm","-"
"342","20230321_wdjajznmck","movie_recommendations","0","chatGPT","chn","我喜欢宫崎骏的动画电影，还有类似的电影推荐吗？","-","whm","-"
"343","20230321_hzcupyzhyr","movie_recommendations","0","chatGPT","chn","请推荐一些改编自小说的电影。","-","whm","-"
"344","20230321_hbwvddjqoj","movie_recommendations","0","chatGPT","chn","我喜欢关于音乐的电影，有什么好看的吗？","-","whm","-"
"345","20230321_ezumomukfv","movie_recommendations","0","chatGPT","chn","最近有什么好看的中国大陆电影吗？","-","whm","-"
"346","20230321_ogfktytkry","movie_recommendations","0","chatGPT","chn","我喜欢关于成长的电影，能推荐一些吗？","-","whm","-"
"347","20230321_doliacakhl","music_recommendations","0","chatGPT","chn","我喜欢摇滚乐，能给我推荐一些摇滚歌曲吗？","-","whm","-"
"348","20230321_zmblwohcrk","music_recommendations","0","chatGPT","chn","最近有什么好听的流行歌曲吗？","-","whm","-"
"349","20230321_eyxgidfqzl","music_recommendations","0","chatGPT","chn","我想听一些经典的爵士乐，有什么推荐吗？","-","whm","-"
"350","20230321_dbmcckcgco","music_recommendations","0","chatGPT","chn","我喜欢听轻音乐，能给我推荐一些歌曲吗？","-","whm","-"
"351","20230321_xaohkdijdg","music_recommendations","0","chatGPT","chn","我想听一些激励人心的歌曲，你有什么建议吗？","-","whm","-"
"352","20230321_cembhwaseh","music_recommendations","0","chatGPT","chn","能给我推荐一些著名的古典音乐作品吗？","-","whm","-"
"353","20230321_omhfodxzva","music_recommendations","0","chatGPT","chn","我喜欢电子舞曲，有什么好听的推荐吗？","-","whm","-"
"354","20230321_daggzlcuaf","music_recommendations","0","chatGPT","chn","请推荐一些适合瑜伽练习时听的音乐。","-","whm","-"
"355","20230321_eociixjskr","music_recommendations","0","chatGPT","chn","我喜欢中国民谣，能推荐一些好听的歌曲吗？","-","whm","-"
"356","20230321_trklnxexby","music_recommendations","0","chatGPT","chn","我想了解一些有关世界音乐的信息，可以推荐一些吗？","-","whm","-"
"357","20230321_vbcekwdnai","travel_advice","0","chatGPT","chn","我计划去日本旅行，有什么必去的景点推荐吗？","-","whm","-"
"358","20230321_wgphjjknml","travel_advice","0","chatGPT","chn","我想去一个浪漫的度假胜地，有什么好的推荐？","-","whm","-"
"359","20230321_jlguvuvuzc","travel_advice","0","chatGPT","chn","我想在国内度假，有什么适合全家出游的目的地吗？","-","whm","-"
"360","20230321_ndebslugrc","travel_advice","0","chatGPT","chn","我喜欢徒步旅行，能推荐一些徒步路线吗？","-","whm","-"
"361","20230321_hljryropks","travel_advice","0","chatGPT","chn","我想去一个历史悠久的城市旅行，你有什么建议？","-","whm","-"
"362","20230321_cgzexjyjgn","travel_advice","0","chatGPT","chn","我计划去欧洲 backpacking，有什么建议吗？","-","whm","-"
"363","20230321_wjdlfzaxat","travel_advice","0","chatGPT","chn","我喜欢冬季滑雪度假，能推荐一些滑雪胜地吗？","-","whm","-"
"364","20230321_pngoehvyqe","travel_advice","0","chatGPT","chn","我想去一个热带海滩度假，有什么好的推荐？","-","whm","-"
"365","20230321_otsblyxlnd","travel_advice","0","chatGPT","chn","我想了解一些关于环游世界的旅行经验和建议。","-","whm","-"
"366","20230321_moitxceffx","travel_advice","0","chatGPT","chn","我计划去美国旅行，有什么购物攻略推荐吗？","-","whm","-"
"367","20230321_gqpywetlnk","reading_recommendations","0","chatGPT","chn","我喜欢科幻小说，能给我推荐一些好书吗？","-","whm","-"
"368","20230321_najuzclgnp","reading_recommendations","0","chatGPT","chn","我想阅读一些关于个人成长的书籍，有什么建议？","-","whm","-"
"369","20230321_yotfyquvvy","reading_recommendations","0","chatGPT","chn","请推荐一些经典的文学作品。","-","whm","-"
"370","20230321_fbvhgxgqeq","reading_recommendations","0","chatGPT","chn","我想读一些轻松幽默的小说，有什么推荐吗？","-","whm","-"
"371","20230321_talmxcpudy","reading_recommendations","0","chatGPT","chn","我喜欢悬疑小说，能给我推荐一些好书吗？","-","whm","-"
"372","20230321_nrnxkgypje","reading_recommendations","0","chatGPT","chn","我想了解一些关于投资理财的书籍，有什么好的推荐？","-","whm","-"
"373","20230321_sdbkekkgbh","reading_recommendations","0","chatGPT","chn","我喜欢历史题材的书籍，能推荐一些吗？","-","whm","-"
"374","20230321_ipdnttbefd","reading_recommendations","0","chatGPT","chn","我想读一些关于艺术的书籍，有什么推荐吗？","-","whm","-"
"375","20230321_edydjidtsu","reading_recommendations","0","chatGPT","chn","我喜欢心理学书籍，能给我推荐一些吗？","-","whm","-"
"376","20230321_heicrmdpwh","reading_recommendations","0","chatGPT","chn","请推荐一些适合儿童阅读的书籍。","-","whm","-"
"377","20230321_obxbaikwiz","game_recommendations","0","chatGPT","chn","我喜欢动作冒险游戏，能给我推荐一些吗？","-","whm","-"
"378","20230321_ahosnbpiqe","game_recommendations","0","chatGPT","chn","我想找一款好玩的解谜游戏，有什么建议？","-","whm","-"
"379","20230321_wzvmfseefz","game_recommendations","0","chatGPT","chn","请推荐一些适合手机上玩的策略游戏。","-","whm","-"
"380","20230321_hryazadvcg","game_recommendations","0","chatGPT","chn","我喜欢角色扮演游戏，能给我推荐一些好玩的吗？","-","whm","-"
"381","20230321_kclppliorj","game_recommendations","0","chatGPT","chn","我想找一款适合全家一起玩的桌游，有什么推荐？","-","whm","-"
"382","20230321_jkunreqspu","game_recommendations","0","chatGPT","chn","我喜欢竞技类电子游戏，能给我推荐一些吗？","-","whm","-"
"383","20230321_uvoxednwwu","game_recommendations","0","chatGPT","chn","请推荐一些适合休闲时光的游戏。","-","whm","-"
"384","20230321_tmpxynswua","game_recommendations","0","chatGPT","chn","我喜欢恐怖游戏，能推荐一些吗？","-","whm","-"
"385","20230321_arwtqudgch","game_recommendations","0","chatGPT","chn","我想找一款有趣的模拟经营游戏，有什么建议？","-","whm","-"
"386","20230321_byrexruoqs","game_recommendations","0","chatGPT","chn","我喜欢像素风格的游戏，能给我推荐一些吗？","-","whm","-"
"387","20230321_xhztzhrxhq","food_recommendations","0","chatGPT","chn","我想尝试一下地道的川菜，有什么菜品推荐吗？","-","whm","-"
"388","20230321_txchraqupz","food_recommendations","0","chatGPT","chn","我想学做一道简单的意大利面，有什么食谱推荐？","-","whm","-"
"389","20230321_briiyulvll","food_recommendations","0","chatGPT","chn","请推荐一些适合素食者的菜品。","-","whm","-"
"390","20230321_wwcmndxtyl","food_recommendations","0","chatGPT","chn","我想尝试一下日本料理，有什么必尝的菜品吗？","-","whm","-"
"391","20230321_sljjxovdzo","food_recommendations","0","chatGPT","chn","我喜欢甜点，能推荐一些经典的甜点食谱吗？","-","whm","-"
"392","20230321_nekuizaxrf","food_recommendations","0","chatGPT","chn","请推荐一些适合早餐的健康食谱。","-","whm","-"
"393","20230321_nfqbwvizoq","food_recommendations","0","chatGPT","chn","我想学做一道地道的法国大餐，有什么建议？","-","whm","-"
"394","20230321_byxsnxgtht","food_recommendations","0","chatGPT","chn","我想尝试一下印度美食，有什么菜品推荐吗？","-","whm","-"
"395","20230321_sjqhotaxmd","food_recommendations","0","chatGPT","chn","请推荐一些适合聚会的美食。","-","whm","-"
"396","20230321_oqxxjsvqmo","food_recommendations","0","chatGPT","chn","我想学习制作寿司，有什么食谱和技巧推荐吗？","-","whm","-"
"397","20230321_ufudvfduak","fitness_advice","0","chatGPT","chn","我想开始锻炼，有什么初级的锻炼计划推荐吗？","-","whm","-"
"398","20230321_uuuezpqqoq","fitness_advice","0","chatGPT","chn","我想学习瑜伽，能推荐一些瑜伽动作吗？","-","whm","-"
"399","20230321_chusxkpoms","fitness_advice","0","chatGPT","chn","请推荐一些适合办公室锻炼的简单动作。","-","whm","-"
"400","20230321_alinfsqtiu","fitness_advice","0","chatGPT","chn","我想增肌，能给我推荐一套训练计划吗？","-","whm","-"
"401","20230321_hgbbijrews","fitness_advice","0","chatGPT","chn","我想减肥，请推荐一些有氧运动。","-","whm","-"
"402","20230321_ypftmpwgkv","fitness_advice","0","chatGPT","chn","我想提高柔韧性，有什么建议？","-","whm","-"
"403","20230321_ixfizrdavq","fitness_advice","0","chatGPT","chn","我想尝试跑步锻炼，能给我推荐一个跑步计划吗？","-","whm","-"
"404","20230321_ztnhruvhfq","fitness_advice","0","chatGPT","chn","我想学习游泳，有什么技巧和建议吗？","-","whm","-"
"405","20230321_mdhnslaing","fitness_advice","0","chatGPT","chn","请推荐一些适合孕妇的锻炼方法。","-","whm","-"
"406","20230321_wgrxnmyuvk","fitness_advice","0","chatGPT","chn","我想尝试高强度间歇训练（HIIT），有什么建议？","-","whm","-"
"407","20230321_dgkipcrjcg","art_and_handicrafts","0","chatGPT","chn","我想学习绘画，有什么技巧和建议吗？","-","whm","-"
"408","20230321_nbsxnpnvrv","art_and_handicrafts","0","chatGPT","chn","我想尝试摄影，请推荐一些入门技巧。","-","whm","-"
"409","20230321_jtqizpjnnf","art_and_handicrafts","0","chatGPT","chn","我想制作一件陶瓷作品，有什么技巧和建议？","-","whm","-"
"410","20230321_jromagwyqf","art_and_handicrafts","0","chatGPT","chn","我想学习雕塑，请推荐一些入门材料和技巧。","-","whm","-"
"411","20230321_hcpcugftcq","art_and_handicrafts","0","chatGPT","chn","请推荐一些简单的手工制作活动，适合家庭亲子共同完成。","-","whm","-"
